"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://unityverseacademy.com/uploads/p/p/sketchupta-mimari-ve-ic-mekân-modelleme-egitimi-uygulamali-yuz-yuze_1.jpg?v=1766155079","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","1253187","1253187","1253187","185,722","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,248","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/sketchupta-mimari-ve-ic-mek%C3%A2n-modelleme-egitimi-uygulamali-yuz-yuze_1.jpg?v=1766155079","2026-07-30 13:41:17"
"https://unityverseacademy.com/uploads/fm/IMG_508921.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","115759","115759","115759","17,155","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,071","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_508921.jpg","2026-07-30 13:41:17"
"https://unityverseacademy.com/uploads/p/p/desinatorluk-canli-online-egitimi_2.jpg?v=1699876654","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","136653","136653","136653","20,252","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,099","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/desinatorluk-canli-online-egitimi_2.jpg?v=1699876654","2026-07-30 13:41:17"
"https://unityverseacademy.com/uploads/p/p/insan-kaynaklari-egitimi-ozel-ders_1.jpg?v=1759325510","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","150885","150885","150885","22,361","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,253","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/insan-kaynaklari-egitimi-ozel-ders_1.jpg?v=1759325510","2026-07-30 13:41:18"
"https://unityverseacademy.com/uploads/p/p/fizik-egitimi-ozel-ders_2.jpg?v=1757943503","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","417627","417627","417627","61,892","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,061","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/fizik-egitimi-ozel-ders_2.jpg?v=1757943503","2026-07-30 13:41:18"
"https://unityverseacademy.com/uploads/p/cd/FOQfsSMU84Pt.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","177368","177368","177368","26,286","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,067","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/cd/FOQfsSMU84Pt.jpg","2026-07-30 13:41:18"
"https://unityverseacademy.com/uploads/fm/3boyuntlu_modelleme_ve_animasyon3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","85535","85535","85535","12,676","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,062","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/3boyuntlu_modelleme_ve_animasyon3.jpg","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/p/p/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat_1.jpg?v=1765798484","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","514693","514693","514693","76,278","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,255","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat_1.jpg?v=1765798484","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/fm/2B-Oyun-Karakter-Tasarimi-ve-Animasyon-Hizlandirilmis-Egitimi_21.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","77804","77804","77804","11,531","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,072","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/2B-Oyun-Karakter-Tasarimi-ve-Animasyon-Hizlandirilmis-Egitimi_21.jpg","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/fm/IMG_50892.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","115759","115759","115759","17,155","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,259","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_50892.jpg","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/fm/Ekran_görüntüsü_2023-03-21_104838.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","1468478","1468478","1468478","217,628","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,257","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Ekran_g%C3%B6r%C3%BCnt%C3%BCs%C3%BC_2023-03-21_104838.png","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Illustrator_digital_badge.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","13370","13370","13370","1,981","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,235","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Illustrator_digital_badge.png","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/p/p/lumion-egitimi_1.jpg?v=1757507245","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","193494","193494","193494","28,676","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,071","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/lumion-egitimi_1.jpg?v=1757507245","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_54_(1).jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","206517","206517","206517","30,606","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,256","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_54_(1).jpg","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/p/p/almanca-egitimi-ozel-ders_1.jpg?v=1759325961","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","142897","142897","142897","21,177","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,257","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/almanca-egitimi-ozel-ders_1.jpg?v=1759325961","2026-07-30 13:41:19"
"https://unityverseacademy.com/uploads/fm/projegeliştirmeai232.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","104500","104500","104500","15,487","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,238","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/projegeli%C5%9Ftirmeai232.png","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/fm/IMG_50452.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","124548","124548","124548","18,458","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,066","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_50452.jpg","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/fm/Unity_Certified_User_Prog_Logo3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","146606","146606","146606","21,727","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,246","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Unity_Certified_User_Prog_Logo3.png","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2025-02-20_at_17_31_198.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","165966","165966","165966","24,596","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,063","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2025-02-20_at_17_31_198.jpg","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/fm/Microsoft®_Certified_Fundamentals1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","38625","38625","38625","5,724","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,251","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Microsoft%C2%AE_Certified_Fundamentals1.png","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-online-ozel-ders_1.jpeg?v=1747057605","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","79877","79877","79877","11,838","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,240","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-online-ozel-ders_1.jpeg?v=1747057605","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/p/p/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online_2.jpg?v=1765798392","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","557771","557771","557771","82,662","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,245","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online_2.jpg?v=1765798392","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-metaverse-gelistirme-yuz-yuze-egitim_1.jpg?v=1759587967","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","111131","111131","111131","16,470","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,232","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-metaverse-gelistirme-yuz-yuze-egitim_1.jpg?v=1759587967","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/fm/IMG_51231.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","59800","59800","59800","8,862","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,068","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_51231.jpg","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/p/p/rhino-egitimi-40-saat-online_1.jpeg?v=1756551659","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","145318","145318","145318","21,536","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,289","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/rhino-egitimi-40-saat-online_1.jpeg?v=1756551659","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/p/p/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-ozel-ders_2.jpg?v=1762940154","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","145937","145937","145937","21,628","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,246","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-ozel-ders_2.jpg?v=1762940154","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/p/p/rhino-egitimi-24-saat-online-ozel-ders_1.jpeg?v=1756551156","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","145318","145318","145318","21,536","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,261","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/rhino-egitimi-24-saat-online-ozel-ders_1.jpeg?v=1756551156","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/fm/Adobe_ACP_Adobe_Certified_Professional_Certificate_-_B5_150.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","293442","293442","293442","43,488","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,273","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Adobe_ACP_Adobe_Certified_Professional_Certificate_-_B5_150.jpg","2026-07-30 13:41:20"
"https://unityverseacademy.com/uploads/p/p/3ds-max-egitimi-10-saat-ozel-ders_1.jpg?v=1762865299","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","258715","258715","258715","38,342","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,267","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/3ds-max-egitimi-10-saat-ozel-ders_1.jpg?v=1762865299","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/p/sosyal-medya-ve-google-reklamciligi-yuz-yuze-egitimi_1.jpg?v=1761747539","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","39162","39162","39162","5,804","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,264","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/sosyal-medya-ve-google-reklamciligi-yuz-yuze-egitimi_1.jpg?v=1761747539","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Photoshop_digital_badge.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","14911","14911","14911","2,210","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,262","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Photoshop_digital_badge.png","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_2.jpeg?v=1753523081","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","79877","79877","79877","11,838","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,227","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_2.jpeg?v=1753523081","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim_2.jpg?v=1759591008","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","110527","110527","110527","16,380","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,246","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim_2.jpg?v=1759591008","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/b/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi_1.webp?v=1779437179","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","8562","8562","8562","1,269","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,201","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/b/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi_1.webp?v=1779437179","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/fm/Doç__Dr__Ali_Çivril_pdf_11.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","29408","29408","29408","4,358","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,273","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Doc%CC%A7__Dr__Ali_C%CC%A7ivril_pdf_11.jpg","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/fm/Kurucu_Eğitmen_Öğr__Gör__Nevin_Eryılmaz_pdf_22.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","81275","81275","81275","12,045","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,250","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Kurucu_Eg%CC%86itmen_O%CC%88g%CC%86r__Go%CC%88r__Nevin_Ery%C4%B1lmaz_pdf_22.jpg","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/fm/dijital_oyun_geliştirme_(1)3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","84932","84932","84932","12,587","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,059","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/dijital_oyun_geli%C5%9Ftirme_(1)3.jpg","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/o/CLDIvixRzArT.png?v=1731497148","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","213577","213577","213577","31,652","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,251","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/o/CLDIvixRzArT.png?v=1731497148","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/b/elif-arslanin-yazilim-gelistirici-olarak-ayakkabi-dunyasindaki-baslangici_2.webp?v=1779437223","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","34090","34090","34090","5,052","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,270","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/b/elif-arslanin-yazilim-gelistirici-olarak-ayakkabi-dunyasindaki-baslangici_2.webp?v=1779437223","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/p/microsoft-office-egitimi_1.jpg?v=1757933202","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","463121","463121","463121","68,635","","0","","","","","0,000","2","3","","2","2","0","1,150","0","0","0","0","0","0","","","","","","0,266","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/microsoft-office-egitimi_1.jpg?v=1757933202","2026-07-30 13:41:21"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat_1.jpg?v=1757921756","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","38139","38139","38139","5,652","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,070","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat_1.jpg?v=1757921756","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/fm/IMG_5023.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","80961","80961","80961","11,998","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,148","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_5023.jpg","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/fm/OYUN_ÖRNEK_SERTİFİKA3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","162482","162482","162482","24,080","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,247","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/OYUN_O%CC%88RNEK_SERTI%CC%87FI%CC%87KA3.jpg","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/fm/Feyyaz_Ağırman_pdf_11.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","33388","33388","33388","4,948","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,074","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Feyyaz_Ag%CC%86%C4%B1rman_pdf_11.jpg","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/p/p/cocuklar-icin-minecraft-ile-kodlama-egitimi_1.webp?v=1780424011","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","141338","141338","141338","20,946","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,287","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/cocuklar-icin-minecraft-ile-kodlama-egitimi_1.webp?v=1780424011","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/p/p/revit-egitimi_1.jpg?v=1757507764","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","247032","247032","247032","36,610","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,070","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/revit-egitimi_1.jpg?v=1757507764","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/p/p/excel-kursu-temelden-ileri-seviyeye_1.jpg?v=1757932029","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","466789","466789","466789","69,178","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,062","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/excel-kursu-temelden-ileri-seviyeye_1.jpg?v=1757932029","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/p/p/ic-mimarlik-ve-dekorasyon-egitimi_1.jpg?v=1757507465","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","242116","242116","242116","35,882","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,239","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/ic-mimarlik-ve-dekorasyon-egitimi_1.jpg?v=1757507465","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/p/p/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi_1.jpg?v=1699715495","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","130041","130041","130041","19,272","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,245","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi_1.jpg?v=1699715495","2026-07-30 13:41:22"
"https://unityverseacademy.com/uploads/fm/IMG_504523.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","124548","124548","124548","18,458","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,074","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_504523.jpg","2026-07-30 13:41:23"
